familyid,ethnicgroup,length_of_residence,owner_renter_status,vacant,bathroom_cnt,bedroom_cnt,latitude,longitude
000106562409,H,24,9,0,,,034.047820,-118.367170
000106381303,H,04,4,0,1,1,034.047230,-118.367340
000106128908,H,18,9,0,,,034.047090,-118.367380
000106293217,N,05,5,0,0,0,034.046820,-118.367450
000105064294,H,13,4,0,0,0,034.046680,-118.367490
000106070276,K,16,5,0,0,0,033.991440,-118.353820
000106164172,S,31,9,0,,,034.044860,-118.368760
000105868246,N,16,4,0,,,034.044730,-118.368820
000106418700,H,01,9,0,1,2,034.043500,-118.368650
000106580231,H,01,9,0,2,2,034.010420,-117.984360
000105994192,B,12,2,0,3,4,034.042720,-118.369700
000105849379,L,28,9,0,,,034.042360,-118.369140
000106097175,J,08,9,0,2,4,034.042450,-118.369820
000105790484,E,03,9,0,,,034.042180,-118.369940
000106678610,D,14,5,0,2,3,034.003190,-118.348850
000105849421,I,20,4,0,2,3,034.047510,-118.364740
000106342254,E,12,8,0,1,2,034.056030,-118.360970
000105939946,H,19,7,0,,,034.056128,-118.361070
000106210001,H,16,5,0,,,034.059173,-118.451490
000003700938,S,09,7,0,,,033.978568,-118.439266
000106690470,J,31,9,0,,,034.054600,-118.362200
000106340383,L,09,9,0,1,2,034.054230,-118.362340
000105795133,I,36,9,0,0,0,034.160500,-118.009380
000106231289,F,33,5,0,,,034.053330,-118.362000
000106652704,S,19,5,0,0,0,034.052800,-118.362200
000106362601,S,42,1,0,,,034.052930,-118.362870
000106342267,H,10,2,0,0,0,034.052520,-118.362320
000105863806,R,08,2,0,1,3,034.052260,-118.362420
000106146256,H,31,9,0,,,034.051730,-118.362620
000106149615,H,20,2,0,2,3,034.051600,-118.363410
000106504661,H,15,4,0,,,034.050060,-118.364030
000106234423,J,07,4,0,,,034.050357,-118.363528
000105808244,E,17,5,0,1,2,034.049490,-118.363570
000106415896,P,13,9,0,,,034.049450,-118.364200
000106360332,H,28,9,0,3,3,034.049180,-118.363650
000106365620,B,12,9,0,,,034.048830,-118.364370
000106075221,E,44,5,0,2,2,034.048390,-118.364490
000106342513,H,16,1,0,2,2,034.048100,-118.364570
000106292782,J,41,9,0,,,034.047540,-118.364100
000106502931,I,25,9,0,,,034.017170,-118.398560
000105801153,H,06,9,0,6,4,034.046100,-118.364500
000106675044,C,29,2,0,3,2,034.045420,-118.364690
000106230864,H,14,9,0,,,034.044160,-118.365780
000100349594,K,16,9,0,,,034.043650,-118.366010
000105863610,D,16,9,0,,,034.043140,-118.365650
000106475505,C,18,5,0,,,034.055552,-118.312305
000106691227,L,28,9,0,,,034.055300,-118.311870
000106142896,C,23,9,0,3,3,034.054970,-118.311870
000105805738,K,16,9,0,1,3,034.051860,-118.312470
000106237735,I,14,1,0,1,3,034.051170,-118.312470
000106291833,H,15,9,0,1,2,034.066100,-118.395610
000106070857,E,33,9,0,0,0,034.054810,-118.313500
000106149699,S,01,5,0,,,034.242330,-118.415620
000106638874,H,02,9,0,,,034.053980,-118.313510
000106587542,C,07,5,0,1,2,034.075010,-118.295060
000106036928,I,09,5,0,,,034.051860,-118.313630
000106586290,I,02,5,0,,,034.051450,-118.311860
000106184613,H,35,9,0,,,034.051310,-118.312470
000106417827,E,18,5,0,0,0,034.051480,-118.312930
000105790858,H,17,5,0,2,3,034.050990,-118.311860
000105847199,H,16,9,0,2,4,034.050500,-118.312470
000106676600,L,10,5,0,1,2,034.049090,-118.312610
000106146285,L,18,5,0,4,4,034.046360,-118.312600
000105885030,K,04,1,0,1,4,034.045950,-118.312600
000094077881,S,25,1,0,,,034.045990,-118.322820
000106561165,I,27,3,0,,,034.042440,-118.336900
000106213884,H,43,5,0,0,0,034.046970,-118.350520
000105842987,H,11,9,0,1,3,033.985390,-118.276700
000105793330,H,29,9,0,1,2,034.046970,-118.350520
000105863783,J,13,9,0,0,0,034.046660,-118.351290
000105978105,L,08,9,0,,,034.046270,-118.350800
000105846790,H,19,4,0,3,4,034.045800,-118.350990
000105866011,B,19,4,0,,,034.045800,-118.350990
000106639236,L,19,9,0,3,3,034.058810,-118.329950
000041093784,C,06,9,0,,,034.065050,-118.316130
000106290544,H,41,9,0,1,2,034.056330,-118.330940
000106523083,H,08,9,0,,,034.053300,-118.332600
000106329618,E,32,9,0,0,0,034.053040,-118.332710
000099335839,D,15,9,0,,,034.052780,-118.332810
000087547970,E,32,9,0,2,3,034.051960,-118.333730
000105803765,L,26,9,0,,,034.051220,-118.333430
000106347534,E,23,9,0,,,034.051202,-118.333642
000106639744,H,07,1,0,0,0,034.051170,-118.334050
000106120599,H,24,9,0,,,034.050913,-118.334005
000040621064,H,29,5,0,2,3,034.049950,-118.333990
000106097837,H,14,1,0,0,0,034.049915,-118.334392
000105939912,H,33,3,0,1,4,034.049600,-118.334130
000106679909,S,20,5,0,1,2,034.049310,-118.334190
000106073295,I,25,9,0,1,3,034.058490,-118.331390
000105846813,I,30,9,0,4,4,034.058090,-118.331530
000106674768,E,16,9,0,1,1,034.062660,-118.341260
000106610186,H,16,5,0,,,034.058010,-118.332320
000106096679,H,22,9,0,,,034.057900,-118.332360
000106014383,I,06,1,0,,,034.057700,-118.331690
000106672004,H,14,9,0,3,4,034.053850,-118.334030
000106613299,S,16,5,0,2,3,034.053590,-118.334130
000106525598,J,19,9,0,,,034.052947,-118.333980
000086993739,H,01,5,0,,,034.053200,-118.334280
000106127863,H,19,1,0,1,3,034.015409,-118.298324
000105957558,F,32,9,0,2,3,034.052640,-118.334500
000106037534,H,14,4,0,,,034.051978,-118.334360
000106497373,L,33,1,0,2,5,034.092510,-117.930680
000106035985,E,01,9,0,,,034.051540,-118.334940
000106651363,S,31,9,0,2,3,034.051430,-118.334980
000106071691,J,10,5,0,,,034.050821,-118.335047
000105807374,A,16,9,0,,,034.050260,-118.335440
000106504336,L,14,1,0,0,0,034.052230,-118.334670
000106452260,H,16,9,0,,,034.049590,-118.335710
000106569171,B,37,9,0,,,034.035330,-118.347100
000106254985,E,14,5,0,4,3,034.054650,-118.319860
000106299420,A,19,9,0,1,2,034.054770,-118.320650
000106214453,L,16,2,0,1,2,034.224150,-118.459410
000006801197,L,48,9,0,,,034.024920,-117.882880
000106181458,H,24,5,0,1,2,034.052460,-118.320940
000106675154,H,23,5,0,,,034.052634,-118.321444
000106169562,I,34,5,0,2,3,034.052200,-118.321060
000106415008,H,40,7,0,,,034.052080,-118.321130
000106630020,E,02,9,0,3,5,034.051750,-118.321410
000106451497,E,06,9,0,,,034.050870,-118.321720
000050077092,E,11,5,0,1,2,034.050720,-118.321790
000105867957,E,05,4,0,4,5,034.050870,-118.322690
000106210506,E,19,4,0,,,034.050640,-118.322196
000048976305,C,18,5,0,2,3,034.050696,-118.322426
000106637247,H,26,9,0,,,034.050460,-118.322900
000106276033,E,01,2,0,,,034.050448,-118.322551
000105959270,S,27,6,0,1,2,034.049470,-118.322410
000106417042,H,46,2,0,0,0,034.044630,-118.324570
000106094884,J,22,7,0,1,2,033.986020,-118.332630
000106216219,H,23,9,0,3,3,034.048670,-118.323740
000106293385,A,36,4,0,,,034.045620,-118.324090
000106477028,I,33,5,0,,,033.927690,-118.089100
000106347746,E,16,7,0,1,2,034.045520,-118.324780
000105970733,H,19,1,0,,,034.085727,-117.955529
000105790609,C,33,9,0,2,3,034.044630,-118.324570
000105820363,L,16,9,0,0,0,034.044673,-118.324747
000106076536,P,03,9,0,0,0,034.049820,-118.322180
000106252894,D,33,2,0,0,0,034.043010,-118.326080
000105957516,H,16,9,0,1,1,034.040600,-118.326550
000106634508,H,01,4,0,0,0,034.040460,-118.326600
000032076352,E,04,1,0,,,034.040670,-118.327220
000105777327,H,10,3,0,3,3,034.056990,-118.362420
000106491505,H,17,9,0,2,4,034.056470,-118.362130
000106056854,H,14,9,0,,,034.056213,-118.362492
000106161064,S,15,9,0,2,1,034.055881,-118.362381
000106212728,P,16,9,0,1,2,034.054190,-118.362850
000078015999,E,10,8,0,,,034.054020,-118.360540
000106691780,H,45,7,0,2,3,034.053270,-118.363950
000105956379,D,15,9,0,0,0,034.052600,-118.363510
000106236653,K,01,4,0,,,034.051690,-118.364610
000105840150,I,17,4,0,,,034.049898,-118.364707
000105790044,J,05,9,0,2,3,034.049640,-118.365200
000106584167,C,19,9,0,,,034.048000,-118.365650
000105796956,H,14,9,0,,,034.048018,-118.365223
000106015805,E,19,2,0,,,034.047761,-118.365294
000106679080,J,07,9,0,2,2,034.046430,-118.365460
000106415859,H,20,4,0,,,034.046616,-118.365863
000105806564,P,10,9,0,,,034.046000,-118.366200
000106473257,H,14,8,0,2,3,034.045030,-118.365820
000106562700,L,12,2,0,,,034.044800,-118.366560
000106675308,I,01,7,0,1,3,034.043770,-118.367010
000106507740,H,12,9,0,,,034.043560,-118.367100
000106494804,H,33,9,0,1,4,034.042078,-118.367329
000106142558,H,17,9,0,,,034.055360,-118.327190
000106106122,P,23,9,0,,,034.002410,-118.335060
000106619703,H,19,4,0,3,5,034.041830,-118.352990
000106078499,K,14,1,0,,,034.050420,-118.328640
000106256908,H,16,9,0,2,2,034.051824,-118.345661
000106294920,H,13,9,0,,,034.050689,-118.346003
000106301069,H,28,9,0,1,2,034.006970,-118.328850
000106100914,A,46,9,0,,,034.570010,-118.034100
000106104502,E,13,9,0,0,0,034.046590,-118.347160
000106325062,H,18,1,0,3,4,034.073110,-118.341540
000106454990,H,25,9,0,0,0,034.046160,-118.347980
000106501320,H,14,9,0,0,0,034.046050,-118.348050
000105779670,F,09,6,0,,,034.044740,-118.347760
000106148583,H,12,9,0,,,034.044400,-118.347890
000105793607,H,39,9,0,0,0,034.044050,-118.348020
000106079403,E,17,7,0,2,3,034.094050,-118.333000
000106302670,E,29,7,0,0,0,034.563350,-118.034650
000106232845,W,06,1,0,,,034.043540,-118.348980
000105799080,H,33,9,0,,,034.562260,-118.109180
000106100744,I,32,9,0,4,3,034.042220,-118.349480
000106259702,H,14,3,0,,,034.696165,-118.186835
000106382011,H,15,9,0,0,0,034.041550,-118.348980
000105886968,H,26,5,0,0,0,034.041300,-118.349080
000106308375,H,03,4,0,,,034.041440,-118.349800
000105955145,I,25,9,0,,,034.057181,-118.362993
000106167447,P,15,9,0,,,034.188560,-118.124830
000050727227,S,23,9,0,,,034.056360,-118.363130
000105939629,S,14,5,0,,,034.056218,-118.363417
000105824582,B,26,7,0,1,3,034.057140,-118.370310
000106234805,I,03,6,0,2,2,034.162360,-118.367110
000106583491,H,14,9,0,,,034.054270,-118.364020
000106014964,H,15,5,0,1,3,034.054130,-118.364800
000106124200,H,01,4,0,3,2,034.053951,-118.364398
000106098668,H,10,2,0,0,0,034.037560,-118.336010
000106503445,C,39,5,0,,,034.099140,-118.380010
000105863880,E,09,1,0,1,2,034.052300,-118.364870
000106277704,H,27,2,0,3,4,034.051910,-118.365770
000106540741,E,16,7,0,1,2,034.050330,-118.365350
000106169538,J,06,7,0,3,3,034.050268,-118.365903
000106477552,B,33,3,0,,,034.120610,-118.255500
000106491369,E,12,4,0,,,033.954480,-118.334790
000106273802,E,21,2,0,0,0,034.046620,-118.366450
000106636597,F,32,5,0,1,1,034.045520,-118.366760
000106148012,L,15,9,0,,,034.044650,-118.367050
000106034845,L,25,2,0,2,4,033.898750,-118.318480
000106509103,H,24,9,0,,,034.044010,-118.367330
000105911509,F,16,5,0,,,034.043900,-118.368020
000086828111,S,08,9,0,0,0,033.900620,-118.247240
000106294687,E,27,5,0,0,0,034.050544,-118.350024
000106129158,L,14,7,0,2,2,034.050530,-118.349770
000105862800,V,17,5,0,2,3,034.049949,-118.352444
000106250428,H,17,9,0,1,2,034.050580,-118.354330
000105954767,R,19,9,0,,,034.003110,-118.327760
000105978095,H,01,2,0,1,2,034.052694,-118.361906
000106109222,F,25,9,0,,,034.053150,-118.364000
000105860345,H,03,6,0,0,0,034.052950,-118.364590
000105885187,L,13,9,0,1,2,034.158480,-118.364510
000105885768,L,15,9,0,,,034.053630,-118.366250
000106615856,H,34,9,0,,,033.956240,-118.262260
000106347877,H,25,9,0,,,034.040200,-118.338081
000106217354,H,22,9,0,1,4,033.971370,-118.331190
000106347678,H,40,9,0,1,2,034.040120,-118.339040
000106632072,H,17,7,0,1,2,034.024110,-118.356080
000105794637,H,07,1,0,2,3,034.040930,-118.340070
000106521272,H,41,9,0,,,034.041020,-118.340380
000106308715,I,38,9,0,1,2,034.024190,-118.328980
000106210268,E,06,9,0,,,033.997180,-118.286860
000105241273,E,29,7,0,2,3,034.041620,-118.344530
000106328939,S,09,9,0,,,034.043580,-118.352160
000106651313,H,20,3,0,2,2,034.047790,-118.367810
000106124836,H,50,0,0,,,034.047540,-118.316660
000106071395,H,07,9,1,1,2,034.046790,-118.318560
000105933759,E,06,4,0,2,3,034.045750,-118.311160
000106632768,E,02,7,0,,,034.048540,-118.353210
000106290963,H,19,9,0,0,0,034.049850,-118.359270
000105931388,H,22,1,0,0,0,033.899220,-118.255200
000106526272,E,26,5,0,0,0,034.056990,-118.362420
000106414989,H,14,2,0,2,3,034.056950,-118.325590
000106123877,E,22,9,0,,,034.056200,-118.326000
000106583580,S,15,9,0,,,034.055980,-118.326750
000106308545,H,03,9,0,,,034.055602,-118.326789
000105884830,F,16,9,0,3,6,034.055430,-118.327050
000106232840,H,27,9,0,0,0,033.878451,-118.112240
000106128652,H,01,5,0,1,3,034.053190,-118.328290
000105803867,F,28,9,0,0,0,034.052440,-118.328700
000106545212,H,05,2,0,2,4,034.052120,-118.328240
000105864637,H,16,9,0,3,3,034.051582,-118.328735
000106301365,H,30,3,0,,,034.051460,-118.329310
000106671980,H,19,3,0,,,034.013750,-118.276950
000077935751,H,10,5,0,,,034.049190,-118.329890
000106657961,I,20,9,0,,,034.049210,-118.330620
000106670340,I,08,4,0,1,2,034.048810,-118.330100
000106493858,P,32,4,0,,,034.048394,-118.330583
000105865196,H,15,7,0,3,4,034.001700,-118.435460
000106385459,C,27,9,0,,,034.055240,-118.330340
000105998955,H,37,7,0,3,4,034.054830,-118.330510
000106184859,E,18,7,0,0,0,034.054570,-118.329970
000105829176,I,42,9,0,2,2,034.052913,-118.330752
000106161645,I,07,4,0,,,034.052848,-118.330778
000106527760,L,27,9,0,0,0,034.052271,-118.331254
000106075831,H,16,3,0,4,4,034.048740,-118.332210
000083659292,H,18,5,0,,,034.072630,-118.201190
000102436367,H,17,9,0,,,034.055560,-118.346580
000106187881,E,09,1,0,1,3,034.055202,-118.346457
000106616535,H,16,4,0,2,2,034.055030,-118.345980
000106369734,E,19,4,0,4,4,034.044017,-118.350796
000040950397,E,18,9,0,1,3,034.054090,-118.346360
000105933241,H,15,9,0,1,3,034.054126,-118.346914
000020714411,H,26,8,0,,,034.053760,-118.346830
000106419497,J,23,9,0,,,034.053620,-118.346690
000106109984,P,17,9,0,0,0,034.053682,-118.347122
000106633049,L,03,9,0,4,4,034.098990,-118.147500
000000281697,J,06,4,0,1,3,034.053030,-118.347445
000056456986,A,30,3,0,,,034.052840,-118.347760
000025438322,E,19,6,0,,,034.052230,-118.347210
000106455865,H,13,5,0,2,2,034.051688,-118.347691
000105882707,D,29,9,0,0,0,034.051080,-118.347929
000106509108,H,36,9,0,,,034.050889,-118.348004
000106184833,J,47,2,0,2,2,034.049780,-118.348950
000106340223,S,11,9,0,2,2,034.049260,-118.349150
000106182488,H,15,9,0,0,0,034.678020,-118.141060
000106071727,S,26,9,0,0,0,034.046880,-118.349350
000106348726,K,16,9,0,1,2,034.029359,-118.284888
000106479698,L,25,9,0,0,0,034.042280,-118.364570
000106233540,E,05,3,0,1,3,034.041340,-118.364760
000106073779,D,03,1,0,2,3,034.058420,-118.337100
000105910171,H,12,9,0,,,034.054331,-118.338265
000106477662,J,26,3,0,1,2,034.057770,-118.337350
000106037408,H,32,9,0,,,034.056480,-118.375280
000106382985,W,22,9,0,,,034.056350,-118.337220
000106564752,L,14,9,0,1,2,034.164850,-118.263350
000041494496,D,16,9,0,,,034.054874,-118.338044
000035759507,H,10,8,0,,,034.054230,-118.338090
000106057986,E,02,4,0,,,034.053910,-118.338890
000105971713,H,13,0,0,1,3,034.053710,-118.338300
000106213517,H,32,1,0,,,034.053450,-118.338420
000106659900,H,18,9,0,1,2,034.053330,-118.338490
000106058102,E,23,9,0,2,3,034.053053,-118.338929
000106107602,H,31,9,0,1,4,034.052250,-118.338990
000041124452,H,18,5,0,,,034.052594,-118.339367
000106279840,C,26,1,0,,,034.051830,-118.339880
000106299988,H,13,9,0,,,034.051182,-118.339927
000106275493,H,16,4,0,,,034.050960,-118.340220
000105847306,E,17,9,0,,,034.027714,-118.337472
000057992150,H,17,2,0,0,0,034.050130,-118.340560
000105790269,H,13,9,0,,,034.653584,-118.230986
000105886594,S,25,5,0,,,034.047780,-118.316190
000106070580,E,26,9,0,,,034.034980,-118.357120
000106340749,H,26,4,0,,,034.046510,-118.316090
000106567828,F,13,5,0,2,3,034.046430,-118.316090
000106691007,C,41,9,0,,,034.045950,-118.316080
000105860861,B,16,2,0,,,034.046183,-118.315592
000106149500,K,19,9,0,,,034.045510,-118.315340
000105974287,H,16,9,0,,,034.045961,-118.315828
000106167311,H,11,9,0,1,2,034.045070,-118.315340
000106362834,E,38,5,0,,,034.043930,-118.315340
000106361906,L,23,7,0,,,034.043370,-118.316030
000106329414,H,18,9,0,,,034.043050,-118.316760
000106128165,I,08,9,0,0,0,034.042500,-118.316760
000106032005,E,03,9,0,0,0,034.041950,-118.316750
000106541632,E,15,1,0,,,034.042790,-118.316264
000105840223,I,17,9,0,,,034.041310,-118.316760
000106129857,H,32,1,0,,,034.041240,-118.316020
000106459149,H,16,9,0,0,0,034.085050,-118.315390
000106417131,S,17,2,0,,,033.910990,-118.311200
000106073334,H,23,4,0,0,0,034.043656,-118.320185
000105793348,H,27,9,0,0,0,034.043990,-118.324950
000105933393,C,18,6,0,1,2,034.044170,-118.325540
000105802337,K,26,4,0,,,034.043700,-118.326230
000106500793,J,15,9,0,,,034.047138,-118.338457
000106304499,A,02,4,0,1,2,034.046640,-118.338860
000106326246,C,23,3,0,,,034.046460,-118.344270
000105821526,B,11,9,0,1,2,034.043937,-118.360415
000106292135,W,27,9,0,0,0,034.236300,-118.270680
000105861388,L,24,5,0,,,034.042330,-118.366020
000106148627,H,16,9,0,2,3,034.056650,-118.322850
000105865895,K,19,2,0,0,0,034.073620,-118.560150
000106279625,E,05,0,0,1,2,034.055590,-118.324310
000105840320,L,01,9,0,0,0,034.054030,-118.325160
000039889151,L,20,9,0,,,034.053250,-118.325590
000106342288,B,11,9,0,2,2,034.050210,-118.300700
000106036410,D,34,9,0,,,034.052100,-118.325340
000078782667,E,42,9,0,5,5,034.051730,-118.326430
000105805385,B,08,9,0,,,034.158780,-118.398870
000051558816,K,26,9,0,,,034.050730,-118.326980
000106010724,H,25,9,0,2,5,034.048690,-118.328090
000106329951,H,16,9,0,,,034.046440,-118.328390
000105861867,H,19,3,0,1,3,034.045660,-118.328830
000105919879,E,23,5,0,,,034.044500,-118.330240
000105932122,H,29,4,0,0,0,034.043980,-118.329770
000105880687,J,15,9,0,1,1,034.043680,-118.329930
000105797017,E,13,9,0,,,034.042050,-118.330830
000106230767,H,11,9,0,,,034.041650,-118.331810
000106328196,S,15,9,0,0,0,034.040250,-118.331820
000105884424,E,17,4,0,1,2,034.047460,-118.330150
000106212508,H,18,4,0,,,034.046870,-118.330810
000106164334,E,16,1,0,,,034.063813,-118.304131
000106652034,H,04,6,0,0,0,034.006610,-118.330240
000103193606,E,36,8,0,,,034.047570,-118.330910
000106033802,H,20,9,0,0,0,034.046400,-118.332170
000106411494,H,07,9,0,1,3,034.046518,-118.337341
000105808511,L,13,8,0,,,033.967560,-118.282440
000106059988,E,13,9,0,2,3,033.937960,-118.284230
000004711347,L,19,2,0,,,034.045140,-118.331730
000106232706,H,13,9,0,3,3,034.044660,-118.332760
000020178047,D,02,9,0,,,034.043010,-118.332900
000106433453,S,14,7,0,,,034.043230,-118.333540
000106213868,W,29,4,0,,,034.042670,-118.333090
000106527749,H,20,9,0,,,034.042580,-118.333900
000106297392,W,33,9,0,,,034.041770,-118.334340
000106457663,H,15,9,0,,,034.041170,-118.333920
000106438000,G,26,4,0,1,2,034.040500,-118.335050
000105825562,S,15,9,0,,,034.089440,-118.426800
000106095924,P,29,4,0,,,034.041770,-118.332290
000105975314,S,36,0,0,1,2,034.040800,-118.333590
000105867546,H,23,5,0,0,0,033.953910,-118.127570
000106147202,B,10,9,0,1,2,034.053899,-118.331525
000105842209,H,24,9,0,,,034.052399,-118.332137
000106169067,J,08,9,0,0,0,034.051730,-118.332760
000039829138,H,18,1,0,,,034.040910,-118.317300
000106030155,K,12,3,0,1,2,034.047549,-118.334028
000106583357,H,11,7,0,0,0,033.941020,-118.303477
000106677326,E,14,4,0,0,0,034.036600,-118.339270
000106672517,H,26,3,0,0,0,034.043360,-118.335580
000106453423,F,13,9,0,,,034.042820,-118.335810
000106417107,E,13,6,0,,,034.042640,-118.335880
000106272801,I,35,9,0,1,2,034.042470,-118.335950
000106651583,E,12,9,0,,,033.872200,-118.199140
000105867753,B,16,4,0,,,034.041700,-118.336260
000106104536,F,01,5,0,0,0,034.426820,-118.545980
000106323691,I,14,9,0,,,034.055230,-118.315760
000106478702,F,19,9,0,,,034.055080,-118.315100
000106232887,I,15,3,0,,,034.113780,-118.287390
000105864226,H,16,9,0,1,2,034.051650,-118.316530
000106524319,P,14,9,0,0,0,034.051670,-118.317230
000105847563,H,13,8,0,1,2,034.051530,-118.317290
000105974326,H,15,4,0,,,034.051350,-118.316670
000105827200,H,04,5,0,3,3,033.843657,-118.311372
000106434632,H,17,9,0,1,3,033.991730,-118.373510
000106093692,H,24,9,0,1,1,034.054700,-118.360940
000106169504,D,12,4,0,0,0,034.055421,-118.363403
